team,player,number,pos,season,fpl_game_week_x,mins_played_last,percentage_of_teams_actual_goals_last_5,percentage_of_teams_xg_goals_last_5,percentage_of_teams_actual_assists_last_5,percentage_of_teams_xg_assists_last_5,count,fpl_game_week_y,scored,conceded,cleen_sheet_prob,date,predicted_points_actual,predicted_points_xg
Southampton,Virgil van Dijk,0.0,DEF,2017-18,26,0.0,0.0,0.008,0.0,0.094,1,30,0.8012418251530032,1.9655978994450347,0.1293578949577574,2019-03-09,0.0,0.0
Southampton,Virgil van Dijk,0.0,DEF,2017-18,26,0.0,0.0,0.008,0.0,0.094,1,32,1.224467465509457,1.4274876376987249,0.258064524997798,2019-03-30,0.0,0.0
Southampton,Virgil van Dijk,0.0,DEF,2017-18,26,0.0,0.0,0.008,0.0,0.094,1,33,0.758920178139632,2.0169060243413504,0.1169005402076425,2019-04-05,0.0,0.0
Southampton,Virgil van Dijk,0.0,DEF,2017-18,26,0.0,0.0,0.008,0.0,0.094,1,34,1.4462822815515477,1.1823178455660848,0.3194354257029748,2019-04-13,0.0,0.0
Southampton,Virgil van Dijk,0.0,DEF,2017-18,26,0.0,0.0,0.008,0.0,0.094,2,35,2.221343300921002,2.8457691418670312,0.4962107375672872,2019-04-20,0.0,0.0
Southampton,Virgil van Dijk,0.0,DEF,2017-18,26,0.0,0.0,0.008,0.0,0.094,1,36,1.2537336585875072,1.2541928380765115,0.289431760984259,2019-04-27,0.0,0.0
Southampton,Virgil van Dijk,0.0,DEF,2017-18,26,0.0,0.0,0.008,0.0,0.094,1,37,0.882052577372198,1.3959908029018568,0.231010453436752,2019-05-04,0.0,0.0
Southampton,Virgil van Dijk,0.0,DEF,2017-18,26,0.0,0.0,0.008,0.0,0.094,1,38,1.6581048733247783,0.5715333537670356,0.4402270447845988,2019-05-12,0.0,0.0
Southampton,Sofiane Boufal,19.0,MID,2017-18,26,35.5,0.0,0.06,0.0,0.11600000000000002,1,26,1.5659930465439331,0.8874388421577344,0.3793953834955078,2019-02-09,1.3793953834955077,2.3941588776559763
Southampton,Sofiane Boufal,19.0,MID,2017-18,26,35.5,0.0,0.06,0.0,0.11600000000000002,1,27,0.781197149056261,2.2561202968398915,0.0795053463024292,2019-02-24,1.0795053463024291,1.5857210988908863
Southampton,Sofiane Boufal,19.0,MID,2017-18,26,35.5,0.0,0.06,0.0,0.11600000000000002,1,28,1.903156687385101,1.0188515675940493,0.3894589795847194,2019-02-27,1.3894589795847194,2.622704513010265
Southampton,Sofiane Boufal,19.0,MID,2017-18,26,35.5,0.0,0.06,0.0,0.11600000000000002,1,29,0.6548796712066242,2.3348550456149844,0.0546078636249638,2019-03-02,1.0546078636249638,1.4789698905668562
Southampton,Sofiane Boufal,19.0,MID,2017-18,26,35.5,0.0,0.06,0.0,0.11600000000000002,1,30,0.8012418251530032,1.9655978994450347,0.1293578949577574,2019-03-09,1.1293578949577574,1.6485625976569036
Southampton,Sofiane Boufal,19.0,MID,2017-18,26,35.5,0.0,0.06,0.0,0.11600000000000002,1,32,1.224467465509457,1.4274876376987249,0.258064524997798,2019-03-30,1.258064524997798,2.051519442647926
Southampton,Sofiane Boufal,19.0,MID,2017-18,26,35.5,0.0,0.06,0.0,0.11600000000000002,1,33,0.758920178139632,2.0169060243413504,0.1169005402076425,2019-04-05,1.1169005402076424,1.6086808156421242
Southampton,Sofiane Boufal,19.0,MID,2017-18,26,35.5,0.0,0.06,0.0,0.11600000000000002,1,34,1.4462822815515477,1.1823178455660848,0.3194354257029748,2019-04-13,1.3194354257029748,2.256626344148378
Southampton,Sofiane Boufal,19.0,MID,2017-18,26,35.5,0.0,0.06,0.0,0.11600000000000002,2,35,2.221343300921002,2.8457691418670312,0.4962107375672872,2019-04-20,1.4962107375672873,2.935641196564096
Southampton,Sofiane Boufal,19.0,MID,2017-18,26,35.5,0.0,0.06,0.0,0.11600000000000002,1,36,1.2537336585875072,1.2541928380765115,0.289431760984259,2019-04-27,1.289431760984259,2.101851171748964
Southampton,Sofiane Boufal,19.0,MID,2017-18,26,35.5,0.0,0.06,0.0,0.11600000000000002,1,37,0.882052577372198,1.3959908029018568,0.231010453436752,2019-05-04,1.231010453436752,1.8025805235739363
Southampton,Sofiane Boufal,19.0,MID,2017-18,26,35.5,0.0,0.06,0.0,0.11600000000000002,1,38,1.6581048733247783,0.5715333537670356,0.4402270447845988,2019-05-12,1.4402270447845988,2.5146790026990553
Southampton,Sam McQueen,0.0,DEF,2017-18,26,0.0,0.0,0.0,0.0,0.0,1,26,1.5659930465439331,0.8874388421577344,0.3793953834955078,2019-02-09,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,26,0.0,0.0,0.0,0.0,0.0,1,27,0.781197149056261,2.2561202968398915,0.0795053463024292,2019-02-24,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,26,0.0,0.0,0.0,0.0,0.0,1,28,1.903156687385101,1.0188515675940493,0.3894589795847194,2019-02-27,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,26,0.0,0.0,0.0,0.0,0.0,1,29,0.6548796712066242,2.3348550456149844,0.0546078636249638,2019-03-02,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,26,0.0,0.0,0.0,0.0,0.0,1,30,0.8012418251530032,1.9655978994450347,0.1293578949577574,2019-03-09,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,26,0.0,0.0,0.0,0.0,0.0,1,32,1.224467465509457,1.4274876376987249,0.258064524997798,2019-03-30,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,26,0.0,0.0,0.0,0.0,0.0,1,33,0.758920178139632,2.0169060243413504,0.1169005402076425,2019-04-05,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,26,0.0,0.0,0.0,0.0,0.0,1,34,1.4462822815515477,1.1823178455660848,0.3194354257029748,2019-04-13,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,26,0.0,0.0,0.0,0.0,0.0,2,35,2.221343300921002,2.8457691418670312,0.4962107375672872,2019-04-20,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,26,0.0,0.0,0.0,0.0,0.0,1,36,1.2537336585875072,1.2541928380765115,0.289431760984259,2019-04-27,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,26,0.0,0.0,0.0,0.0,0.0,1,37,0.882052577372198,1.3959908029018568,0.231010453436752,2019-05-04,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,26,0.0,0.0,0.0,0.0,0.0,1,38,1.6581048733247783,0.5715333537670356,0.4402270447845988,2019-05-12,0.0,0.0
Southampton,Jack Stephens,5.0,DEF,2018-19,26,90.0,0.0,0.021999999999999985,0.0,0.0,1,26,1.5659930465439331,0.8874388421577344,0.3793953834955078,2019-02-09,3.517581533982031,3.72429261612583
Southampton,Jack Stephens,5.0,DEF,2018-19,26,90.0,0.0,0.021999999999999985,0.0,0.0,1,27,0.781197149056261,2.2561202968398915,0.0795053463024292,2019-02-24,2.318021385209717,2.4211394088851432
Southampton,Jack Stephens,5.0,DEF,2018-19,26,90.0,0.0,0.021999999999999985,0.0,0.0,1,28,1.903156687385101,1.0188515675940493,0.3894589795847194,2019-02-27,3.5578359183388777,3.8090526010737107
Southampton,Jack Stephens,5.0,DEF,2018-19,26,90.0,0.0,0.021999999999999985,0.0,0.0,1,29,0.6548796712066242,2.3348550456149844,0.0546078636249638,2019-03-02,2.2184314544998553,2.3048755710991298
Southampton,Jack Stephens,5.0,DEF,2018-19,26,90.0,0.0,0.021999999999999985,0.0,0.0,1,30,0.8012418251530032,1.9655978994450347,0.1293578949577574,2019-03-09,2.5174315798310296,2.623195500751226
Southampton,Jack Stephens,5.0,DEF,2018-19,26,90.0,0.0,0.021999999999999985,0.0,0.0,1,32,1.224467465509457,1.4274876376987249,0.258064524997798,2019-03-30,3.032258099991192,3.19388780543844
Southampton,Jack Stephens,5.0,DEF,2018-19,26,90.0,0.0,0.021999999999999985,0.0,0.0,1,33,0.758920178139632,2.0169060243413504,0.1169005402076425,2019-04-05,2.46760216083057,2.5677796243450013
Southampton,Jack Stephens,5.0,DEF,2018-19,26,90.0,0.0,0.021999999999999985,0.0,0.0,1,34,1.4462822815515477,1.1823178455660848,0.3194354257029748,2019-04-13,3.277741702811899,3.468650963976703
Southampton,Jack Stephens,5.0,DEF,2018-19,26,90.0,0.0,0.021999999999999985,0.0,0.0,2,35,2.221343300921002,2.8457691418670312,0.4962107375672872,2019-04-20,3.9848429502691487,4.278060265990721
Southampton,Jack Stephens,5.0,DEF,2018-19,26,90.0,0.0,0.021999999999999985,0.0,0.0,1,36,1.2537336585875072,1.2541928380765115,0.289431760984259,2019-04-27,3.1577270439370357,3.3232198868705867
Southampton,Jack Stephens,5.0,DEF,2018-19,26,90.0,0.0,0.021999999999999985,0.0,0.0,1,37,0.882052577372198,1.3959908029018568,0.231010453436752,2019-05-04,2.924041813747008,3.040472753960138
Southampton,Jack Stephens,5.0,DEF,2018-19,26,90.0,0.0,0.021999999999999985,0.0,0.0,1,38,1.6581048733247783,0.5715333537670356,0.4402270447845988,2019-05-12,3.7609081791383954,3.979778022417266
Southampton,Fraser Forster,0.0,GK,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,26,1.5659930465439331,0.8874388421577344,0.3793953834955078,2019-02-09,0.0,0.0
Southampton,Fraser Forster,0.0,GK,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,27,0.781197149056261,2.2561202968398915,0.0795053463024292,2019-02-24,0.0,0.0
Southampton,Fraser Forster,0.0,GK,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,28,1.903156687385101,1.0188515675940493,0.3894589795847194,2019-02-27,0.0,0.0
Southampton,Fraser Forster,0.0,GK,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,29,0.6548796712066242,2.3348550456149844,0.0546078636249638,2019-03-02,0.0,0.0
Southampton,Fraser Forster,0.0,GK,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,30,0.8012418251530032,1.9655978994450347,0.1293578949577574,2019-03-09,0.0,0.0
Southampton,Fraser Forster,0.0,GK,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,32,1.224467465509457,1.4274876376987249,0.258064524997798,2019-03-30,0.0,0.0
Southampton,Fraser Forster,0.0,GK,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,33,0.758920178139632,2.0169060243413504,0.1169005402076425,2019-04-05,0.0,0.0
Southampton,Fraser Forster,0.0,GK,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,34,1.4462822815515477,1.1823178455660848,0.3194354257029748,2019-04-13,0.0,0.0
Southampton,Fraser Forster,0.0,GK,2018-19,26,0.0,0.0,0.0,0.0,0.0,2,35,2.221343300921002,2.8457691418670312,0.4962107375672872,2019-04-20,0.0,0.0
Southampton,Fraser Forster,0.0,GK,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,36,1.2537336585875072,1.2541928380765115,0.289431760984259,2019-04-27,0.0,0.0
Southampton,Fraser Forster,0.0,GK,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,37,0.882052577372198,1.3959908029018568,0.231010453436752,2019-05-04,0.0,0.0
Southampton,Fraser Forster,0.0,GK,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,38,1.6581048733247783,0.5715333537670356,0.4402270447845988,2019-05-12,0.0,0.0
Southampton,Danny Ings,0.0,FWD,2018-19,26,58.0,0.0,0.134,0.0,0.10800000000000001,1,26,1.5659930465439331,0.8874388421577344,0.3793953834955078,2019-02-09,1.0,2.3467540200277828
Southampton,Danny Ings,0.0,FWD,2018-19,26,58.0,0.0,0.134,0.0,0.10800000000000001,1,27,0.781197149056261,2.2561202968398915,0.0795053463024292,2019-02-24,1.0,1.6718295481883845
Southampton,Danny Ings,0.0,FWD,2018-19,26,58.0,0.0,0.134,0.0,0.10800000000000001,1,28,1.903156687385101,1.0188515675940493,0.3894589795847194,2019-02-27,1.0,2.636714751151187
Southampton,Danny Ings,0.0,FWD,2018-19,26,58.0,0.0,0.134,0.0,0.10800000000000001,1,29,0.6548796712066242,2.3348550456149844,0.0546078636249638,2019-03-02,1.0,1.5631965172376967
Southampton,Danny Ings,0.0,FWD,2018-19,26,58.0,0.0,0.134,0.0,0.10800000000000001,1,30,0.8012418251530032,1.9655978994450347,0.1293578949577574,2019-03-09,1.0,1.6890679696315827
Southampton,Danny Ings,0.0,FWD,2018-19,26,58.0,0.0,0.134,0.0,0.10800000000000001,1,32,1.224467465509457,1.4274876376987249,0.258064524997798,2019-03-30,1.0,2.053042020338133
Southampton,Danny Ings,0.0,FWD,2018-19,26,58.0,0.0,0.134,0.0,0.10800000000000001,1,33,0.758920178139632,2.0169060243413504,0.1169005402076425,2019-04-05,1.0,1.6526713532000836
Southampton,Danny Ings,0.0,FWD,2018-19,26,58.0,0.0,0.134,0.0,0.10800000000000001,1,34,1.4462822815515477,1.1823178455660848,0.3194354257029748,2019-04-13,1.0,2.2438027621343313
Southampton,Danny Ings,0.0,FWD,2018-19,26,58.0,0.0,0.134,0.0,0.10800000000000001,2,35,2.221343300921002,2.8457691418670312,0.4962107375672872,2019-04-20,1.0,2.9103552387920617
Southampton,Danny Ings,0.0,FWD,2018-19,26,58.0,0.0,0.134,0.0,0.10800000000000001,1,36,1.2537336585875072,1.2541928380765115,0.289431760984259,2019-04-27,1.0,2.0782109463852563
Southampton,Danny Ings,0.0,FWD,2018-19,26,58.0,0.0,0.134,0.0,0.10800000000000001,1,37,0.882052577372198,1.3959908029018568,0.231010453436752,2019-05-04,1.0,1.7585652165400902
Southampton,Danny Ings,0.0,FWD,2018-19,26,58.0,0.0,0.134,0.0,0.10800000000000001,1,38,1.6581048733247783,0.5715333537670356,0.4402270447845988,2019-05-12,1.0,2.4259701910593092
Southampton,Cédric Soares,0.0,DEF,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,26,1.5659930465439331,0.8874388421577344,0.3793953834955078,2019-02-09,0.0,0.0
Southampton,Cédric Soares,0.0,DEF,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,27,0.781197149056261,2.2561202968398915,0.0795053463024292,2019-02-24,0.0,0.0
Southampton,Cédric Soares,0.0,DEF,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,28,1.903156687385101,1.0188515675940493,0.3894589795847194,2019-02-27,0.0,0.0
Southampton,Cédric Soares,0.0,DEF,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,29,0.6548796712066242,2.3348550456149844,0.0546078636249638,2019-03-02,0.0,0.0
Southampton,Cédric Soares,0.0,DEF,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,30,0.8012418251530032,1.9655978994450347,0.1293578949577574,2019-03-09,0.0,0.0
Southampton,Cédric Soares,0.0,DEF,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,32,1.224467465509457,1.4274876376987249,0.258064524997798,2019-03-30,0.0,0.0
Southampton,Cédric Soares,0.0,DEF,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,33,0.758920178139632,2.0169060243413504,0.1169005402076425,2019-04-05,0.0,0.0
Southampton,Cédric Soares,0.0,DEF,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,34,1.4462822815515477,1.1823178455660848,0.3194354257029748,2019-04-13,0.0,0.0
Southampton,Cédric Soares,0.0,DEF,2018-19,26,0.0,0.0,0.0,0.0,0.0,2,35,2.221343300921002,2.8457691418670312,0.4962107375672872,2019-04-20,0.0,0.0
Southampton,Cédric Soares,0.0,DEF,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,36,1.2537336585875072,1.2541928380765115,0.289431760984259,2019-04-27,0.0,0.0
Southampton,Cédric Soares,0.0,DEF,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,37,0.882052577372198,1.3959908029018568,0.231010453436752,2019-05-04,0.0,0.0
Southampton,Cédric Soares,0.0,DEF,2018-19,26,0.0,0.0,0.0,0.0,0.0,1,38,1.6581048733247783,0.5715333537670356,0.4402270447845988,2019-05-12,0.0,0.0
Southampton,Charlie Austin,10.0,FWD,2018-19,26,2.0,0.0,0.0,0.0,0.0,1,26,1.5659930465439331,0.8874388421577344,0.3793953834955078,2019-02-09,1.0,1.0
Southampton,Charlie Austin,10.0,FWD,2018-19,26,2.0,0.0,0.0,0.0,0.0,1,27,0.781197149056261,2.2561202968398915,0.0795053463024292,2019-02-24,1.0,1.0
Southampton,Charlie Austin,10.0,FWD,2018-19,26,2.0,0.0,0.0,0.0,0.0,1,28,1.903156687385101,1.0188515675940493,0.3894589795847194,2019-02-27,1.0,1.0
Southampton,Charlie Austin,10.0,FWD,2018-19,26,2.0,0.0,0.0,0.0,0.0,1,29,0.6548796712066242,2.3348550456149844,0.0546078636249638,2019-03-02,1.0,1.0
Southampton,Charlie Austin,10.0,FWD,2018-19,26,2.0,0.0,0.0,0.0,0.0,1,30,0.8012418251530032,1.9655978994450347,0.1293578949577574,2019-03-09,1.0,1.0
Southampton,Charlie Austin,10.0,FWD,2018-19,26,2.0,0.0,0.0,0.0,0.0,1,32,1.224467465509457,1.4274876376987249,0.258064524997798,2019-03-30,1.0,1.0
Southampton,Charlie Austin,10.0,FWD,2018-19,26,2.0,0.0,0.0,0.0,0.0,1,33,0.758920178139632,2.0169060243413504,0.1169005402076425,2019-04-05,1.0,1.0
Southampton,Charlie Austin,10.0,FWD,2018-19,26,2.0,0.0,0.0,0.0,0.0,1,34,1.4462822815515477,1.1823178455660848,0.3194354257029748,2019-04-13,1.0,1.0
Southampton,Charlie Austin,10.0,FWD,2018-19,26,2.0,0.0,0.0,0.0,0.0,2,35,2.221343300921002,2.8457691418670312,0.4962107375672872,2019-04-20,1.0,1.0
Southampton,Charlie Austin,10.0,FWD,2018-19,26,2.0,0.0,0.0,0.0,0.0,1,36,1.2537336585875072,1.2541928380765115,0.289431760984259,2019-04-27,1.0,1.0
Southampton,Charlie Austin,10.0,FWD,2018-19,26,2.0,0.0,0.0,0.0,0.0,1,37,0.882052577372198,1.3959908029018568,0.231010453436752,2019-05-04,1.0,1.0
Southampton,Charlie Austin,10.0,FWD,2018-19,26,2.0,0.0,0.0,0.0,0.0,1,38,1.6581048733247783,0.5715333537670356,0.4402270447845988,2019-05-12,1.0,1.0
Southampton,Callum Slattery,0.0,MID,2018-19,26,48.5,0.0,0.044,0.0,0.0,1,26,1.5659930465439331,0.8874388421577344,0.3793953834955078,2019-02-09,1.3793953834955077,1.723913853735173
Southampton,Callum Slattery,0.0,MID,2018-19,26,48.5,0.0,0.044,0.0,0.0,1,27,0.781197149056261,2.2561202968398915,0.0795053463024292,2019-02-24,1.0795053463024291,1.2513687190948066
Southampton,Callum Slattery,0.0,MID,2018-19,26,48.5,0.0,0.044,0.0,0.0,1,28,1.903156687385101,1.0188515675940493,0.3894589795847194,2019-02-27,1.3894589795847194,1.8081534508094417
Southampton,Callum Slattery,0.0,MID,2018-19,26,48.5,0.0,0.044,0.0,0.0,1,29,0.6548796712066242,2.3348550456149844,0.0546078636249638,2019-03-02,1.0546078636249638,1.198681391290421
Southampton,Callum Slattery,0.0,MID,2018-19,26,48.5,0.0,0.044,0.0,0.0,1,30,0.8012418251530032,1.9655978994450347,0.1293578949577574,2019-03-09,1.1293578949577574,1.3056310964914182
Southampton,Callum Slattery,0.0,MID,2018-19,26,48.5,0.0,0.044,0.0,0.0,1,32,1.224467465509457,1.4274876376987249,0.258064524997798,2019-03-30,1.258064524997798,1.5274473674098785
Southampton,Callum Slattery,0.0,MID,2018-19,26,48.5,0.0,0.044,0.0,0.0,1,33,0.758920178139632,2.0169060243413504,0.1169005402076425,2019-04-05,1.1169005402076424,1.2838629793983616
