game_week,week_day,date,team,opponent,team_xg,opponent_xg,season,game_id,time,team_goals,opponent_goals,fpl_game_week,team_elo,opponent_elo,team_goals_scored_xg_3game_form,team_goals_conceded_xg_3game_form,opponent_goals_scored_xg_3game_form,opponent_goals_conceded_xg_3game_form,team_goals_scored_actual_3game_form,team_goals_conceded_actual_3game_form,opponent_goals_scored_actual_3game_form,opponent_goals_conceded_actual_3game_form,team_goals_scored_xg_5game_form,team_goals_conceded_xg_5game_form,opponent_goals_scored_xg_5game_form,opponent_goals_conceded_xg_5game_form,team_goals_scored_actual_5game_form,team_goals_conceded_actual_5game_form,opponent_goals_scored_actual_5game_form,opponent_goals_conceded_actual_5game_form,team_goals_scored_xg_10game_form,team_goals_conceded_xg_10game_form,opponent_goals_scored_xg_10game_form,opponent_goals_conceded_xg_10game_form,team_goals_scored_actual_10game_form,team_goals_conceded_actual_10game_form,opponent_goals_scored_actual_10game_form,opponent_goals_conceded_actual_10game_form,elodiff,home
21,Sat,30/12/2017,Brighton,Newcastle Utd,0.5,0.5,2017-2018,206,15:00,0,0,21,1611.954224,1614.786743,1.033333333,1.6,0.733333333,1.9,0.333333333,0.666666667,1,1.333333333,0.76,1.7,0.78,1.48,0.2,1.2,1,1.6,0.8,1.43,0.81,1.87,0.5,1.4,0.9,2.1,-2.832519,0
21,Sat,30/12/2017,Manchester Utd,Southampton,1.7,0.6,2017-2018,207,17:30,0,0,21,1907.221436,1660.386475,1.533333333,1,0.866666667,1.833333333,2,1.666666667,1,2.333333333,1.42,1.1,1.08,1.6,1.6,1.4,1,2.4,1.51,1.48,1.13,1.27,2,1.2,1.1,2,246.834961,1
21,Sat,30/12/2017,Southampton,Manchester Utd,0.6,1.7,2017-2018,207,17:30,0,0,21,1660.386475,1907.221436,0.866666667,1.833333333,1.533333333,1,1,2.333333333,2,1.666666667,1.08,1.6,1.42,1.1,1,2.4,1.6,1.4,1.13,1.27,1.51,1.48,1.1,2,2,1.2,-246.834961,0
21,Sun,31/12/2017,Crystal Palace,Manchester City,1.3,1.3,2017-2018,208,12:00,0,0,21,1642.016479,1988.01709,1.433333333,1.066666667,2.233333333,0.266666667,2,1.333333333,3,0.333333333,1.88,1.02,2.22,0.56,2,1.4,3,0.4,1.47,1.1,2.11,0.58,1.4,1.1,2.6,0.6,-346.000611,1
21,Sun,31/12/2017,Manchester City,Crystal Palace,1.3,1.3,2017-2018,208,12:00,0,0,21,1988.01709,1642.016479,2.233333333,0.266666667,1.433333333,1.066666667,3,0.333333333,2,1.333333333,2.22,0.56,1.88,1.02,3,0.4,2,1.4,2.11,0.58,1.47,1.1,2.6,0.6,1.4,1.1,346.000611,0
21,Sun,31/12/2017,Arsenal,West Brom,0.9,1.5,2017-2018,209,16:30,1,1,21,1848.844604,1622.650879,1.6,1.2,1.533333333,0.833333333,2.333333333,1.666666667,0.666666667,1.666666667,1.3,1.06,1.06,1.22,1.6,1.2,0.4,1.2,1.94,1.05,1.06,1.13,1.8,1.2,0.5,1.4,226.193725,0
21,Sun,31/12/2017,West Brom,Arsenal,1.5,0.9,2017-2018,209,16:30,1,1,21,1622.650879,1848.844604,1.533333333,0.833333333,1.6,1.2,0.666666667,1.666666667,2.333333333,1.666666667,1.06,1.22,1.3,1.06,0.4,1.2,1.6,1.2,1.06,1.13,1.94,1.05,0.5,1.4,1.8,1.2,-226.193725,1
22,Mon,01/01/2018,Manchester Utd,Everton,1.4,1.2,2017-2018,210,17:30,2,0,22,1900.155762,1702.056396,1.866666667,0.833333333,0.4,1.6,1.333333333,1.333333333,0.333333333,0.666666667,1.48,0.88,0.88,1.28,1.4,1,1,0.6,1.61,1.38,0.95,1.34,2,1.1,1.5,1,198.099366,0
22,Mon,01/01/2018,Everton,Manchester Utd,1.2,1.4,2017-2018,210,17:30,0,2,22,1702.056396,1900.155762,0.4,1.6,1.866666667,0.833333333,0.333333333,0.666666667,1.333333333,1.333333333,0.88,1.28,1.48,0.88,1,0.6,1.4,1,0.95,1.34,1.61,1.38,1.5,1,2,1.1,-198.099366,1
22,Mon,01/01/2018,Newcastle Utd,Stoke City,1.7,1.5,2017-2018,211,15:00,1,0,22,1613.025513,1641.162231,0.8,1.466666667,1.066666667,2.133333333,1,1,1.333333333,2.333333333,0.7,1.48,1.08,1.98,0.6,1,0.8,2.2,0.79,1.77,0.96,1.87,0.9,2,1,2.4,-28.136718,0
22,Mon,01/01/2018,Stoke City,Newcastle Utd,1.5,1.7,2017-2018,211,15:00,0,1,22,1641.162231,1613.025513,1.066666667,2.133333333,0.8,1.466666667,1.333333333,2.333333333,1,1,1.08,1.98,0.7,1.48,0.8,2.2,0.6,1,0.96,1.87,0.79,1.77,1,2.4,0.9,2,28.136718,1
22,Mon,01/01/2018,Bournemouth,Brighton,1.5,2.4,2017-2018,212,12:30,2,2,22,1647.404419,1613.715576,1.6,1.233333333,0.7,1.366666667,1.666666667,2.666666667,0.333333333,0.666666667,1.24,1.46,0.8,1.36,1,2.6,0.2,0.8,1.01,1.59,0.76,1.35,1.3,1.8,0.4,1.4,33.688843,0
22,Mon,01/01/2018,Brighton,Bournemouth,2.4,1.5,2017-2018,212,12:30,2,2,22,1613.715576,1647.404419,0.7,1.366666667,1.6,1.233333333,0.333333333,0.666666667,1.666666667,2.666666667,0.8,1.36,1.24,1.46,0.2,0.8,1,2.6,0.76,1.35,1.01,1.59,0.4,1.4,1.3,1.8,-33.688843,1
22,Mon,01/01/2018,Leicester City,Huddersfield,1.5,0.2,2017-2018,213,15:00,3,0,22,1726.59375,1564.527832,1.133333333,2,1,1.366666667,1.333333333,2,0.666666667,0.666666667,1.22,1.84,1.42,1.24,1.6,2,1.4,1.2,0.92,1.63,1.19,1.45,1.5,1.6,1,1.9,162.065918,1
22,Mon,01/01/2018,Huddersfield,Leicester City,0.2,1.5,2017-2018,213,15:00,0,3,22,1564.527832,1726.59375,1,1.366666667,1.133333333,2,0.666666667,0.666666667,1.333333333,2,1.42,1.24,1.22,1.84,1.4,1.2,1.6,2,1.19,1.45,0.92,1.63,1,1.9,1.5,1.6,-162.065918,0
22,Mon,01/01/2018,Burnley,Liverpool,1.3,1.7,2017-2018,214,15:00,1,2,22,1696.473389,1886.246582,0.633333333,1.733333333,2.666666667,0.766666667,0.666666667,1.666666667,3.333333333,1.333333333,0.7,1.56,2.52,0.66,0.6,1,2.8,0.8,0.81,1.39,2.21,0.8,0.8,0.8,2.7,0.7,-189.773193,1
22,Mon,01/01/2018,Liverpool,Burnley,1.7,1.3,2017-2018,214,15:00,2,1,22,1886.246582,1696.473389,2.666666667,0.766666667,0.633333333,1.733333333,3.333333333,1.333333333,0.666666667,1.666666667,2.52,0.66,0.7,1.56,2.8,0.8,0.6,1,2.21,0.8,0.81,1.39,2.7,0.7,0.8,0.8,189.773193,0
22,Tue,02/01/2018,West Brom,West Ham,1,1.3,2017-2018,215,19:45,1,2,22,1627.167236,1647.932251,1.666666667,0.9,2.3,1.9,0.666666667,1.333333333,2.666666667,2,1.3,1.1,1.52,1.58,0.6,1.2,1.8,1.2,1.17,1.19,1.3,1.58,0.6,1.4,1.2,1.9,-20.765015,0
22,Tue,02/01/2018,West Ham,West Brom,1.3,1,2017-2018,215,19:45,2,1,22,1647.932251,1627.167236,2.3,1.9,1.666666667,0.9,2.666666667,2,0.666666667,1.333333333,1.52,1.58,1.3,1.1,1.8,1.2,0.6,1.2,1.3,1.58,1.17,1.19,1.2,1.9,0.6,1.4,20.765015,1
22,Tue,02/01/2018,Swansea City,Tottenham,0.4,1.3,2017-2018,216,19:45,0,2,22,1618.334351,1916.210449,0.666666667,1.866666667,2.1,1.466666667,1,2.333333333,3,2,0.68,2.06,2.28,1.06,0.8,2.8,3.2,1.4,0.69,1.52,1.8,0.99,0.6,1.9,2,1.3,-297.876098,1
22,Tue,02/01/2018,Tottenham,Swansea City,1.3,0.4,2017-2018,216,19:45,2,0,22,1916.210449,1618.334351,2.1,1.466666667,0.666666667,1.866666667,3,2,1,2.333333333,2.28,1.06,0.68,2.06,3.2,1.4,0.8,2.8,1.8,0.99,0.69,1.52,2,1.3,0.6,1.9,297.876098,0
22,Tue,02/01/2018,Southampton,Crystal Palace,0.4,1.3,2017-2018,217,19:45,1,2,22,1667.452148,1648.829712,0.9,1.933333333,1.3,1.2,1,2,1,1.333333333,0.94,1.8,1.36,1.14,0.8,2.2,1.6,1,1.12,1.42,1.52,1.14,1.1,1.9,1.4,1,18.622436,1
22,Tue,02/01/2018,Crystal Palace,Southampton,1.3,0.4,2017-2018,217,19:45,2,1,22,1648.829712,1667.452148,1.3,1.2,0.9,1.933333333,1,1.333333333,1,2,1.36,1.14,0.94,1.8,1.6,1,0.8,2.2,1.52,1.14,1.12,1.42,1.4,1,1.1,1.9,-18.622436,0
22,Tue,02/01/2018,Manchester City,Watford,2.1,1,2017-2018,218,20:00,3,1,22,1981.203857,1626.987671,1.533333333,0.633333333,1.3,1.166666667,1.666666667,0,1,1.333333333,2.14,0.54,1.14,1.62,2.6,0.2,1,2,2.06,0.68,1.16,1.31,2.3,0.5,1.3,1.6,354.216186,1
22,Tue,02/01/2018,Watford,Manchester City,1,2.1,2017-2018,218,20:00,1,3,22,1626.987671,1981.203857,1.3,1.166666667,1.533333333,0.633333333,1,1.333333333,1.666666667,0,1.14,1.62,2.14,0.54,1,2,2.6,0.2,1.16,1.31,2.06,0.68,1.3,1.6,2.3,0.5,-354.216186,0
22,Wed,03/01/2018,Arsenal,Chelsea,1.2,3,2017-2018,219,19:45,2,2,22,1844.328247,1918.829712,1.3,1.6,2.166666667,0.333333333,2.333333333,2,2.333333333,0,1.34,1.1,1.88,0.44,1.6,1.2,2.2,0.2,2,1.02,1.77,0.52,1.8,1,2,0.4,-74.501465,1
22,Wed,03/01/2018,Chelsea,Arsenal,3,1.2,2017-2018,219,19:45,2,2,22,1918.829712,1844.328247,2.166666667,0.333333333,1.3,1.6,2.333333333,0,2.333333333,2,1.88,0.44,1.34,1.1,2.2,0.2,1.6,1.2,1.77,0.52,2,1.02,2,0.4,1.8,1,74.501465,0
21,Thu,04/01/2018,West Ham,Tottenham,0.5,1.8,2017-2018,220,20:00,1,1,22,1654.040161,1920.136475,1.7,1.866666667,2.466666667,0.466666667,2.333333333,2.333333333,3.333333333,0.666666667,1.72,1.54,1.82,1.04,2,1.4,2.6,1.2,1.31,1.41,1.84,0.95,1.3,1.6,2.1,1.3,-266.096314,0
21,Thu,04/01/2018,Tottenham,West Ham,1.8,0.5,2017-2018,220,20:00,1,1,22,1920.136475,1654.040161,2.466666667,0.466666667,1.7,1.866666667,3.333333333,0.666666667,2.333333333,2.333333333,1.82,1.04,1.72,1.54,2.6,1.2,2,1.4,1.84,0.95,1.31,1.41,2.1,1.3,1.3,1.6,266.096314,1
23,Sat,13/01/2018,Tottenham,Everton,3.8,0.3,2017-2018,221,17:30,4,0,23,1912.854004,1695.439575,2.033333333,0.566666667,0.7,1.466666667,2.666666667,1,0.333333333,1.333333333,1.88,1.06,0.88,1.4,2.4,1.4,0.8,1,1.95,0.79,0.89,1.28,2.2,1.2,1.3,1,217.414429,1
23,Sat,13/01/2018,Everton,Tottenham,0.3,3.8,2017-2018,221,17:30,0,4,23,1695.439575,1912.854004,0.7,1.466666667,2.033333333,0.566666667,0.333333333,1.333333333,2.666666667,1,0.88,1.4,1.88,1.06,0.8,1,2.4,1.4,0.89,1.28,1.95,0.79,1.3,1,2.2,1.2,-217.414429,0
23,Sat,13/01/2018,Watford,Southampton,2,0.9,2017-2018,222,15:00,2,2,23,1625.479004,1657.526978,1.133333333,1.5,0.6,2,1.333333333,2,1,2.333333333,1.1,1.8,0.72,1.7,1,2.2,0.8,1.8,1.16,1.36,1.12,1.35,1.2,1.9,1.2,1.8,-32.047974,1
23,Sat,13/01/2018,Southampton,Watford,0.9,2,2017-2018,222,15:00,2,2,23,1657.526978,1625.479004,0.6,2,1.133333333,1.5,1,2.333333333,1.333333333,2,0.72,1.7,1.1,1.8,0.8,1.8,1,2.2,1.12,1.35,1.16,1.36,1.2,1.8,1.2,1.9,32.047974,0
23,Sat,13/01/2018,Brighton,West Brom,0.6,1,2017-2018,223,15:00,0,2,23,1613.019043,1621.059326,1.133333333,1.366666667,1.333333333,0.866666667,0.666666667,1.333333333,0.666666667,1,1.2,1.36,1.42,0.94,0.6,0.8,0.8,1.6,0.95,1.4,1.19,1.16,0.4,1.4,0.7,1.2,-8.040283,0
23,Sat,13/01/2018,West Brom,Brighton,1,0.6,2017-2018,223,15:00,2,0,23,1621.059326,1613.019043,1.333333333,0.866666667,1.133333333,1.366666667,0.666666667,1,0.666666667,1.333333333,1.42,0.94,1.2,1.36,0.8,1.6,0.6,0.8,1.19,1.16,0.95,1.4,0.7,1.2,0.4,1.4,8.040283,1
23,Sat,13/01/2018,Chelsea,Leicester City,0.6,1.2,2017-2018,224,15:00,0,0,23,1918.275757,1732.090088,2.566666667,0.633333333,1.166666667,1.433333333,3,0.666666667,1.666666667,1.333333333,2.18,0.54,1.16,1.58,2,0.4,1.4,1.8,1.91,0.56,1.05,1.46,1.8,0.6,1.8,1.4,186.185669,1
23,Sat,13/01/2018,Leicester City,Chelsea,1.2,0.6,2017-2018,224,15:00,0,0,23,1732.090088,1918.275757,1.166666667,1.433333333,2.566666667,0.633333333,1.666666667,1.333333333,3,0.666666667,1.16,1.58,2.18,0.54,1.4,1.8,2,0.4,1.05,1.46,1.91,0.56,1.8,1.4,1.8,0.6,-186.185669,0
23,Sat,13/01/2018,Burnley,Crystal Palace,0.7,1.4,2017-2018,225,15:00,0,1,23,1691.63501,1658.754883,1,1.266666667,1.3,1.166666667,1,1.333333333,1.333333333,1.333333333,0.88,1.68,1.38,0.98,0.6,1.4,1.6,1,0.78,1.5,1.45,1,0.7,1,1.4,0.9,32.880127,0
23,Sat,13/01/2018,Crystal Palace,Burnley,1.4,0.7,2017-2018,225,15:00,1,0,23,1658.754883,1691.63501,1.3,1.166666667,1,1.266666667,1.333333333,1.333333333,1,1.333333333,1.38,0.98,0.88,1.68,1.6,1,0.6,1.4,1.45,1,0.78,1.5,1.4,0.9,0.7,1,-32.880127,1
23,Sat,13/01/2018,Newcastle Utd,Swansea City,1.4,1.3,2017-2018,226,15:00,1,1,23,1623.243774,1614.408325,0.8,1.266666667,0.633333333,1.866666667,0.333333333,0.333333333,0.666666667,2.666666667,0.88,1.54,0.64,1.78,0.8,0.8,0.8,2.4,0.85,1.61,0.67,1.49,0.9,1.6,0.6,1.9,8.835449,1
23,Sat,13/01/2018,Swansea City,Newcastle Utd,1.3,1.4,2017-2018,226,15:00,1,1,23,1614.408325,1623.243774,0.633333333,1.866666667,0.8,1.266666667,0.666666667,2.666666667,0.333333333,0.333333333,0.64,1.78,0.88,1.54,0.8,2.4,0.8,0.8,0.67,1.49,0.85,1.61,0.6,1.9,0.9,1.6,-8.835449,0
23,Sat,13/01/2018,Huddersfield,West Ham,0.7,0.9,2017-2018,227,15:00,1,4,23,1559.031372,1661.322632,0.7,1.433333333,1.166666667,1.9,0.333333333,1.333333333,2,1.666666667,1.32,1.24,1.74,1.7,1.2,1.2,2.2,1.6,1.09,1.53,1.2,1.49,1,1.8,1.4,1.5,-102.29126,1
23,Sat,13/01/2018,West Ham,Huddersfield,0.9,0.7,2017-2018,227,15:00,4,1,23,1661.322632,1559.031372,1.166666667,1.9,0.7,1.433333333,2,1.666666667,0.333333333,1.333333333,1.74,1.7,1.32,1.24,2.2,1.6,1.2,1.2,1.2,1.49,1.09,1.53,1.4,1.5,1,1.8,102.29126,0
23,Sun,14/01/2018,Bournemouth,Arsenal,0.8,1.1,2017-2018,228,13:30,2,1,23,1648.100952,1844.882202,1.966666667,1.533333333,1.3,1.933333333,2.333333333,2,2,1.666666667,1.38,1.72,1.38,1.62,1.4,2.8,2,1.6,1.09,1.71,1.91,1.25,1.1,2,1.8,1.2,-196.78125,1
23,Sun,14/01/2018,Arsenal,Bournemouth,1.1,0.8,2017-2018,228,13:30,1,2,23,1844.882202,1648.100952,1.3,1.933333333,1.966666667,1.533333333,2,1.666666667,2.333333333,2,1.38,1.62,1.38,1.72,2,1.6,1.4,2.8,1.91,1.25,1.09,1.71,1.8,1.2,1.1,2,196.78125,0
23,Sun,14/01/2018,Manchester City,Liverpool,0.8,0.8,2017-2018,229,16:00,3,4,23,1982.712524,1891.084961,1.733333333,0.833333333,2.566666667,0.8,1.333333333,0.333333333,3,0.666666667,2.02,0.62,2.44,0.84,2.4,0.4,3.2,1,2.08,0.76,2.18,0.89,2.4,0.6,2.6,0.8,91.627563,0
23,Sun,14/01/2018,Liverpool,Manchester City,0.8,0.8,2017-2018,229,16:00,4,3,23,1891.084961,1982.712524,2.566666667,0.8,1.733333333,0.833333333,3,0.666666667,1.333333333,0.333333333,2.44,0.84,2.02,0.62,3.2,1,2.4,0.4,2.18,0.89,2.08,0.76,2.6,0.8,2.4,0.6,-91.627563,1
23,Mon,15/01/2018,Stoke City,Manchester Utd,1.3,1.5,2017-2018,230,20:00,0,3,23,1630.943848,1906.772583,1.1,2.033333333,1.7,0.766666667,0.333333333,2.333333333,1.333333333,0.666666667,1.16,2.24,1.54,0.96,0.8,2.2,1.6,1,1.01,1.99,1.44,1.39,0.8,2.3,1.8,1,-275.828735,0
23,Mon,15/01/2018,Manchester Utd,Stoke City,1.5,1.3,2017-2018,230,20:00,3,0,23,1906.772583,1630.943848,1.7,0.766666667,1.1,2.033333333,1.333333333,0.666666667,0.333333333,2.333333333,1.54,0.96,1.16,2.24,1.6,1,0.8,2.2,1.44,1.39,1.01,1.99,1.8,1,0.8,2.3,275.828735,1
24,Sat,20/01/2018,Bournemouth,West Ham,0.5,0.8,2017-2018,231,15:00,1,1,24,1659.686401,1673.152344,1.266666667,1.333333333,0.9,1.166666667,2,1.333333333,2.333333333,1,1.42,1.44,1.3,1.62,1.8,2.2,2.4,1.8,1.13,1.73,1.2,1.52,1.3,2.1,1.7,1.5,-13.465943,0
24,Sat,20/01/2018,West Ham,Bournemouth,0.8,0.5,2017-2018,231,15:00,1,1,24,1673.152344,1659.686401,0.9,1.166666667,1.266666667,1.333333333,2.333333333,1,2,1.333333333,1.3,1.62,1.42,1.44,2.4,1.8,1.8,2.2,1.2,1.52,1.13,1.73,1.7,1.5,1.3,2.1,13.465943,1
24,Sat,20/01/2018,Newcastle Utd,Manchester City,1,2.1,2017-2018,232,17:30,1,3,24,1621.435913,1973.835205,1.2,1.1,1.4,1.033333333,0.666666667,0.333333333,2,1.666666667,1.1,1.44,1.5,0.74,1,0.8,2.2,1,0.9,1.54,1.9,0.78,1,1.4,2.5,0.9,-352.399292,0
24,Sat,20/01/2018,Manchester City,Newcastle Utd,2.1,1,2017-2018,232,17:30,3,1,24,1973.835205,1621.435913,1.4,1.033333333,1.2,1.1,2,1.666666667,0.666666667,0.333333333,1.5,0.74,1.1,1.44,2.2,1,1,0.8,1.9,0.78,0.9,1.54,2.5,0.9,1,1.4,352.399292,1
24,Sat,20/01/2018,Burnley,Manchester Utd,1,0.8,2017-2018,233,15:00,0,1,24,1684.051758,1909.851074,1.066666667,1.066666667,1.533333333,1.033333333,0.333333333,1,1.666666667,0,0.78,1.66,1.7,1,0.6,1.6,1.8,0.8,0.81,1.46,1.47,1.47,0.7,1,2,1,-225.799316,1
24,Sat,20/01/2018,Manchester Utd,Burnley,0.8,1,2017-2018,233,15:00,1,0,24,1909.851074,1684.051758,1.533333333,1.033333333,1.066666667,1.066666667,1.666666667,0,0.333333333,1,1.7,1,0.78,1.66,1.8,0.8,0.6,1.6,1.47,1.47,0.81,1.46,2,1,0.7,1,225.799316,0
24,Sat,20/01/2018,Crystal Palace,Arsenal,0.6,2.9,2017-2018,234,15:00,1,4,24,1666.338135,1833.296753,1.333333333,0.8,1.066666667,1.766666667,1,0.333333333,1.333333333,1.666666667,1.32,0.94,1.24,1.72,1.2,1,2,2,1.45,1,1.84,1.29,1.3,0.8,1.8,1.4,-166.958618,0
24,Sat,20/01/2018,Arsenal,Crystal Palace,2.9,0.6,2017-2018,234,15:00,4,1,24,1833.296753,1666.338135,1.066666667,1.766666667,1.333333333,0.8,1.333333333,1.666666667,1,0.333333333,1.24,1.72,1.32,0.94,2,2,1.2,1,1.84,1.29,1.45,1,1.8,1.4,1.3,0.8,166.958618,1
24,Sat,20/01/2018,Leicester City,Watford,1.9,0.9,2017-2018,235,15:00,2,0,24,1738.09082,1624.828613,1.133333333,1.233333333,1.4,1.366666667,1.333333333,0.666666667,1.333333333,2.333333333,1.22,1.36,1.38,1.3,1.4,1.2,1.2,1.8,1.13,1.43,1.16,1.36,1.7,1.3,1.1,2.1,113.262207,1
24,Sat,20/01/2018,Watford,Leicester City,0.9,1.9,2017-2018,235,15:00,0,2,24,1624.828613,1738.09082,1.4,1.366666667,1.133333333,1.233333333,1.333333333,2.333333333,1.333333333,0.666666667,1.38,1.3,1.22,1.36,1.2,1.8,1.4,1.2,1.16,1.36,1.13,1.43,1.1,2.1,1.7,1.3,-113.262207,0
24,Sat,20/01/2018,West Brom,Everton,1.1,1.1,2017-2018,236,15:00,1,1,24,1630.458008,1690.675415,1.166666667,0.933333333,0.666666667,2.233333333,1.333333333,1,0.333333333,2.666666667,1.4,0.92,0.54,2,1,1.2,0.2,1.6,1.22,1.04,0.9,1.46,0.8,1.1,1.2,1,-60.217407,0
24,Sat,20/01/2018,Everton,West Brom,1.1,1.1,2017-2018,236,15:00,1,1,24,1690.675415,1630.458008,0.666666667,2.233333333,1.166666667,0.933333333,0.333333333,2.666666667,1.333333333,1,0.54,2,1.4,0.92,0.2,1.6,1,1.2,0.9,1.46,1.22,1.04,1.2,1,0.8,1.1,60.217407,1
24,Sat,20/01/2018,Brighton,Chelsea,0.8,1.3,2017-2018,237,12:30,0,4,24,1603.620239,1912.275024,1.166666667,1,2.066666667,0.866666667,0.666666667,1.333333333,2.333333333,0.666666667,1.02,1.32,2.02,0.68,0.6,1.2,1.8,0.4,0.96,1.38,1.89,0.56,0.4,1.5,1.7,0.5,-308.654785,1
24,Sat,20/01/2018,Chelsea,Brighton,1.3,0.8,2017-2018,237,12:30,4,0,24,1912.275024,1603.620239,2.066666667,0.866666667,1.166666667,1,2.333333333,0.666666667,0.666666667,1.333333333,2.02,0.68,1.02,1.32,1.8,0.4,0.6,1.2,1.89,0.56,0.96,1.38,1.7,0.5,0.4,1.5,308.654785,0
24,Sat,20/01/2018,Huddersfield,Stoke City,0.3,1,2017-2018,238,15:00,0,2,24,1547.20166,1627.865356,0.333333333,1.2,1,1.933333333,0.333333333,2.333333333,0,3,0.78,1.3,1.2,1.92,0.6,1.8,0.8,2.2,1.1,1.36,1.07,2,1,2,0.7,2.4,-80.663696,0
24,Sat,20/01/2018,Stoke City,Huddersfield,1,0.3,2017-2018,238,15:00,2,0,24,1627.865356,1547.20166,1,1.933333333,0.333333333,1.2,0,3,0.333333333,2.333333333,1.2,1.92,0.78,1.3,0.8,2.2,0.6,1.8,1.07,2,1.1,1.36,0.7,2.4,1,2,80.663696,1
24,Sun,21/01/2018,Southampton,Tottenham,0.8,1.2,2017-2018,239,16:00,1,1,24,1658.177368,1917.618042,0.633333333,1.666666667,2.3,0.4,1,1.333333333,2.333333333,0.333333333,0.8,1.82,2.6,0.44,1.2,2,3,0.6,1.01,1.53,2.15,0.75,1,1.9,2.5,1.1,-259.440674,1
24,Sun,21/01/2018,Tottenham,Southampton,1.2,0.8,2017-2018,239,16:00,1,1,24,1917.618042,1658.177368,2.3,0.4,0.633333333,1.666666667,2.333333333,0.333333333,1,1.333333333,2.6,0.44,0.8,1.82,3,0.6,1.2,2,2.15,0.75,1.01,1.53,2.5,1.1,1,1.9,259.440674,0
24,Mon,22/01/2018,Liverpool,Swansea City,2.5,0.2,2017-2018,240,20:00,0,1,24,1899.96228,1616.216309,1.8,0.933333333,0.933333333,1.3,2.666666667,1.666666667,1,1.333333333,2.1,0.88,0.74,1.66,3.2,1.6,0.8,2,2.14,0.89,0.71,1.59,2.9,1,0.7,2,283.745971,0
24,Mon,22/01/2018,Swansea City,Liverpool,0.2,2.5,2017-2018,240,20:00,1,0,24,1616.216309,1899.96228,0.933333333,1.3,1.8,0.933333333,1,1.333333333,2.666666667,1.666666667,0.74,1.66,2.1,0.88,0.8,2,3.2,1.6,0.71,1.59,2.14,0.89,0.7,2,2.9,1,-283.745971,1
25,Tue,30/01/2018,Crystal Palace,West Ham,0.9,1.1,2017-2018,241,19:45,1,1,25,1660.938721,1671.211792,1.1,1.333333333,0.733333333,1,1.333333333,1.666666667,2,1,1.18,1.42,1.04,1.38,1.2,1.6,2.2,1.4,1.46,1.23,1.17,1.42,1.4,1.2,1.8,1.2,-10.273071,0
25,Tue,30/01/2018,West Ham,Crystal Palace,1.1,0.9,2017-2018,241,19:45,1,1,25,1671.211792,1660.938721,0.733333333,1,1.1,1.333333333,2,1,1.333333333,1.666666667,1.04,1.38,1.18,1.42,2.2,1.4,1.2,1.6,1.17,1.42,1.46,1.23,1.8,1.2,1.4,1.2,10.273071,1
25,Tue,30/01/2018,Arsenal,Swansea City,1.3,2.1,2017-2018,242,19:45,1,3,25,1838.696045,1629.800781,1.733333333,1.466666667,0.633333333,1.733333333,2.333333333,1.666666667,0.666666667,1,1.58,1.44,0.68,1.9,2.2,1.6,0.8,1.8,1.73,1.3,0.72,1.69,1.7,1.5,0.8,1.9,208.895264,0
25,Tue,30/01/2018,Swansea City,Arsenal,2.1,1.3,2017-2018,242,19:45,3,1,25,1629.800781,1838.696045,0.633333333,1.733333333,1.733333333,1.466666667,0.666666667,1,2.333333333,1.666666667,0.68,1.9,1.58,1.44,0.8,1.8,2.2,1.6,0.72,1.69,1.73,1.3,0.8,1.9,1.7,1.5,-208.895264,1
25,Tue,30/01/2018,Liverpool,Huddersfield,1.8,0.3,2017-2018,243,20:00,3,0,25,1886.377808,1540.354858,1.666666667,0.766666667,0.4,1.133333333,2,1.666666667,0.333333333,3,2.2,0.68,0.62,1.24,2.6,1.2,0.4,2,2.1,0.82,1.08,1.06,2.6,1.1,1,1.7,346.02295,0
25,Tue,30/01/2018,Huddersfield,Liverpool,0.3,1.8,2017-2018,243,20:00,0,3,25,1540.354858,1886.377808,0.4,1.133333333,1.666666667,0.766666667,0.333333333,3,2,1.666666667,0.62,1.24,2.2,0.68,0.4,2,2.6,1.2,1.08,1.06,2.1,0.82,1,1.7,2.6,1.1,-346.02295,1
25,Wed,31/01/2018,Brighton,Southampton,1.1,1.4,2017-2018,244,19:45,1,1,25,1598.236328,1663.532593,1.266666667,1.266666667,0.7,1.5,0.666666667,2.666666667,1.333333333,1.666666667,0.96,1.28,0.7,1.84,0.4,2,1.2,2,0.98,1.46,0.96,1.51,0.4,1.9,1,1.8,-65.296265,0
25,Wed,31/01/2018,Southampton,Brighton,1.4,1.1,2017-2018,244,19:45,1,1,25,1663.532593,1598.236328,0.7,1.5,1.266666667,1.266666667,1.333333333,1.666666667,0.666666667,2.666666667,0.7,1.84,0.96,1.28,1.2,2,0.4,2,0.96,1.51,0.98,1.46,1,1.8,0.4,1.9,65.296265,1
25,Wed,31/01/2018,Chelsea,Bournemouth,1.2,1.1,2017-2018,245,19:45,0,3,25,1917.658936,1661.626953,1.633333333,1.066666667,0.933333333,1.433333333,2,0.666666667,1.666666667,1.333333333,1.92,0.78,1.44,1.3,2.6,0.4,2,1.6,1.87,0.63,1.06,1.7,2,0.5,1.3,2,256.031983,1
